domain,sld,tld,is_com,length,has_hyphen,has_digit,token_count,cluster_keyword,exact_match,age_years,true_distance,embedding_distance,distance_used,S_k,slope_k,alpha_i,gamma_k,log_price_latent,sale_prob,sold,log_price_obs,price_obs
fastchat.com,fastchat,.com,1,8,0,0,1,chat,0,14.555155598054824,0.0,0.271303653717041,0.271303653717041,0.75,-1.675,-0.5061202490359591,1.7614214017037664,0.6483258652905644,0.1756398534304427,0,,
chatportal.com,chatportal,.com,1,10,0,0,1,chat,0,2.9582072353998057,0.1690278723473814,0.3017095724741618,0.3017095724741618,0.75,-1.675,0.02524532769985433,1.8799469065979593,1.6992751465687725,0.30778238292824267,0,,
chat-bot.com,chat-bot,.com,1,8,1,0,2,chat,0,3.97859366121768,0.0,0.1310503482818603,0.1310503482818603,0.75,-1.675,-0.18532244817233084,1.8077930730366225,1.4365581418462992,0.2700420384533865,0,,
chatpro.com,chatpro,.com,1,7,0,0,1,chat,0,3.2516837469682818,0.4846539715863258,0.1512556274731954,0.1512556274731954,0.75,-1.675,0.08143667397414638,1.8636622407795387,1.3456400904229642,0.25768190809360075,1,1.2335239986050297,3.433307212761615
direct-chat-experts.net,direct-chat-experts,.net,0,19,1,0,3,chat,0,1.6467327567892522,0.5610510558496028,0.2830585837364197,0.2830585837364197,0.75,-1.675,0.007648250933205007,1.7642273874136043,0.8786797453430903,0.20021931937559082,0,,
chatla360.com,chatla360,.com,1,9,0,1,1,chat,0,6.590924906781671,0.1145610046739582,0.4597753286361694,0.4597753286361694,0.75,-1.675,0.5606226119623203,1.7960352929958734,1.503524918237995,0.2793813152790287,0,,
primechatlive.com,primechatlive,.com,1,13,0,0,1,chat,0,5.213022488023941,0.0638711659427984,0.3983203570048014,0.3983203570048014,0.75,-1.675,-0.0837744696155585,1.7907600896560854,1.6527746926820295,0.3008911849210707,1,1.6679616042302277,5.301350525501021
chatmodern.com,chatmodern,.com,1,10,0,0,1,chat,0,5.336762353345784,0.2651107375813165,0.5119551221529643,0.5119551221529643,0.75,-1.675,-0.3582241224176527,1.733115430812337,0.32549362897014356,0.1452746053989773,0,,
trustedchatlive.com,trustedchatlive,.com,1,15,0,0,1,chat,0,1.9239253019185212,0.0772247503827968,0.2604259053866068,0.2604259053866068,0.75,-1.675,0.06274647223471065,1.8529665227665402,1.31890048513611,0.2541178150589803,0,,
directchathub.com,directchathub,.com,1,13,0,0,1,chat,0,7.703513985886167,0.369142766748085,0.3144233425458272,0.3144233425458272,0.75,-1.675,0.0769988393901178,1.8520199204462693,1.903964534829676,0.3391185270087776,1,1.845899199251018,6.3337925720829
prochathelp.com,prochathelp,.com,1,11,0,0,1,chat,0,1.431738388601548,0.5694141424438215,0.6093802054723104,0.6093802054723104,0.75,-1.675,0.4757156513341528,1.8474843755924453,1.855913668956811,0.33162148665535623,0,,
modernchatplus.com,modernchatplus,.com,1,14,0,0,1,chat,0,4.72144197576169,0.5782308004712496,0.2116669217745463,0.2116669217745463,0.75,-1.675,0.2922889360701025,1.9229572523134115,1.888138660672897,0.3366401745439058,1,1.8727365351110363,6.5060761665774
easychatportal.com,easychatportal,.com,1,14,0,0,1,chat,0,12.357626161908232,0.0550430918286907,0.3703562418619792,0.3703562418619792,0.75,-1.675,0.12490487070232827,1.9159475840989044,1.4888825939614951,0.27732245820088064,0,,
chat-sf.net,chat-sf,.net,0,7,1,0,2,chat,0,1.8324945943948687,0.5685871023672492,0.3694717089335124,0.3694717089335124,0.75,-1.675,0.5121560119268466,1.7700044248120692,1.5882050479952645,0.2914697625626178,1,1.5217492290671226,4.580230063488018
expertchatsite.io,expertchatsite,.io,0,14,0,0,1,chat,0,2.363683866149678,0.1160160101403552,0.4826789100964864,0.4826789100964864,0.75,-1.675,-0.4160670690129978,1.8298441854747343,-0.12077246782061402,0.11060848562657723,0,,
chattrusted.com,chattrusted,.com,1,11,0,0,1,chat,0,3.524684113483589,0.1585844429704022,0.6645286083221436,0.6645286083221436,0.75,-1.675,-0.22391303646241167,1.750111944859343,0.17136388582677514,0.13238367268361778,0,,
chat-bot2.com,chat-bot2,.com,1,9,1,1,2,chat,0,2.4544792178716057,0.1839213671483917,0.1533138751983642,0.1533138751983642,0.75,-1.675,-0.3243015794919337,1.8018684252891646,1.1610227247422027,0.23374502548146073,0,,
simplechat24.com,simplechat24,.com,1,12,0,1,1,chat,0,1.30944311183457,0.0295414924511104,0.2970414360364278,0.2970414360364278,0.75,-1.675,-0.13643343110451878,1.752020044070491,1.6141729839646755,0.29523788248275795,1,1.6250736484649548,5.078793068719822
chatai1.com,chatai1,.com,1,7,0,1,1,chat,0,3.4595474471149337,0.388384260796629,0.4631568988164266,0.4631568988164266,0.75,-1.675,-0.48184015164470806,1.9296056247308842,0.7107043624005895,0.18205191929523165,0,,
simplechatconnect.com,simplechatconnect,.com,1,17,0,0,1,chat,0,1.755261365015704,0.5607997405059413,0.2910386522610982,0.2910386522610982,0.75,-1.675,0.2223028313850415,1.829095852027437,1.7809235179467466,0.32009102130220524,0,,
trustedchatworld.com,trustedchatworld,.com,1,16,0,0,1,chat,0,4.4112383647866205,0.5313546658893094,0.3784948587417602,0.3784948587417602,0.75,-1.675,-0.07777794398457068,1.7825576697516463,1.5595825244159895,0.2873494262966372,0,,
prochat.com,prochat,.com,1,7,0,0,1,chat,0,1.912374109511035,0.1971700455022747,0.3943730394045512,0.3943730394045512,0.75,-1.675,-0.5147822030759303,1.8954894857485103,1.4881216613950343,0.2772157194066604,1,1.5987233127876923,4.946712986068149
chatassist.com,chatassist,.com,1,10,0,0,1,chat,0,8.4145356341327,0.3601071529770839,0.1881011327107747,0.1881011327107747,0.75,-1.675,-0.35545267842263956,1.626350767216367,1.051376679432806,0.22027984405981527,0,,
chattoday2.com,chattoday2,.com,1,10,0,1,1,chat,0,2.0751802649796405,0.6587154989897471,0.3321580092112223,0.3321580092112223,0.75,-1.675,0.10972984660756833,1.638871792410777,1.3110045291227568,0.25307160911407206,0,,
miamichat.com,miamichat,.com,1,9,0,0,1,chat,0,2.736728120521257,0.1637503435934585,0.4703760147094726,0.4703760147094726,0.75,-1.675,0.29334429876303336,1.863667092417582,2.056263422215075,0.3634050326958611,1,2.204331712958376,9.064192061239737
chat-boston.com,chat-boston,.com,1,11,1,0,2,chat,0,5.409249347300461,0.3391092554688104,0.5105232199033102,0.5105232199033102,0.75,-1.675,0.6988558120921252,1.8048374758493895,1.3767888091818785,0.26187462552738444,0,,
chatpro24.com,chatpro24,.com,1,9,0,1,1,chat,0,1.5864223873017878,0.2322466802661194,0.1772576570510864,0.1772576570510864,0.75,-1.675,1.0198518631025653,1.8200357040208608,2.9259752876691993,0.5120433454737409,1,2.982485699383166,19.73681551144941
instantchatpro.com,instantchatpro,.com,1,14,0,0,1,chat,0,3.805608732440791,0.5310691465214148,0.2214772502581278,0.2214772502581278,0.75,-1.675,0.14504330164659873,1.6938883117345163,1.4244420798676636,0.2683734856190335,0,,
localchat.com,localchat,.com,1,9,0,0,1,chat,0,7.273849473435396,0.3453521333222406,0.4421253005663554,0.4421253005663554,0.75,-1.675,-0.34633834201115243,1.7981413031319708,0.9804025669956266,0.21186531934560074,0,,
chat-network.com,chat-network,.com,1,12,1,0,2,chat,0,1.2655541117351643,0.4237715739378965,0.3758086760838827,0.3758086760838827,0.75,-1.675,-0.7462161982559582,1.9602807528321073,0.6123005893872542,0.1720183852802251,0,,
chateasy.com,chateasy,.com,1,8,0,0,1,chat,0,3.7090668242156144,0.2099723388918087,0.4912225405375163,0.4912225405375163,0.75,-1.675,0.09369901182034253,1.865935969583669,1.1387431976167688,0.23096331910736922,0,,
online-chat24.com,online-chat24,.com,1,13,1,1,2,chat,0,3.880366766239457,0.3764163740931004,0.3710782527923584,0.3710782527923584,0.75,-1.675,-0.28452938335861405,1.813576523611425,0.6571504507449842,0.17653604750084217,0,,
modern-chat.org,modern-chat,.org,0,11,1,0,2,chat,0,5.307355682922537,0.357839188464802,0.2082068721453349,0.2082068721453349,0.75,-1.675,-0.14537504106288984,1.764875687191605,1.0983890751769938,0.2259841220084118,1,1.083100578394601,2.953823929966552
easychatapp.com,easychatapp,.com,1,11,0,0,1,chat,0,1.580639597188369,0.026701099005861,0.3490390380223592,0.3490390380223592,0.75,-1.675,-0.21423387967093283,1.7684341718504486,1.433570895656908,0.2696300459241535,0,,
chatmarket101.com,chatmarket101,.com,1,13,0,1,1,chat,0,1.503395222786014,0.3821316150380875,0.6894188125928243,0.6894188125928243,0.75,-1.675,-0.04927681024573484,1.6296641688639986,0.49859807544553625,0.1609763618067646,0,,
pro-chat.com,pro-chat,.com,1,8,1,0,2,chat,0,4.541080318532193,0.6172502438691371,0.3104607264200846,0.3104607264200846,0.75,-1.675,0.3730930807756752,1.8206112336736928,1.8150602550152626,0.3253137160341765,0,,
quickchatpro.com,quickchatpro,.com,1,12,0,0,1,chat,0,3.9677167525145873,0.1918429295107398,0.1904818415641784,0.1904818415641784,0.75,-1.675,0.054966998605870614,1.8676386486785483,1.9664895227187391,0.34899554371139624,1,2.0029359577056653,7.410781932580145
simple-chat-group.com,simple-chat-group,.com,1,17,1,0,3,chat,0,3.8585663794731735,0.4199797928146384,0.3736019134521484,0.3736019134521484,0.75,-1.675,-0.055522192963540905,1.6739504538263508,0.8300292082646816,0.19482160714360022,0,,
chattop.org,chattop,.org,0,7,0,0,1,chat,0,4.087235913009792,0.2649046861180834,0.4142127434412638,0.4142127434412638,0.75,-1.675,-0.36247881348903405,1.7470866486154548,0.7753591440712049,0.18888850554919287,0,,
freechatcentral.net,freechatcentral,.net,0,15,0,0,1,chat,0,2.2077748807897546,0.3536008384517739,0.3679052988688151,0.3679052988688151,0.75,-1.675,-0.586139030646525,1.7074028294213264,0.5609865367984538,0.16696249980756883,0,,
sfchat.com,sfchat,.com,1,6,0,0,1,chat,0,3.816570399961775,0.3436939810322725,0.3466273347536723,0.3466273347536723,0.75,-1.675,-0.1702077681756658,1.722771904415299,1.8796962483643682,0.33532173756040606,0,,
chatelite.org,chatelite,.org,0,9,0,0,1,chat,0,3.958414174118337,0.1888557653824799,0.5642982323964437,0.5642982323964437,0.75,-1.675,-0.01882389278641217,1.804278530145752,0.6320902343755765,0.17400037919732297,0,,
chataustin.net,chataustin,.net,0,10,0,0,1,chat,0,2.162768576168416,0.4351028786521605,0.6479513645172119,0.6479513645172119,0.75,-1.675,0.6187754697529589,1.6332478276009221,0.9255823116383919,0.20552850349616555,0,,
instantchatteam.com,instantchatteam,.com,1,15,0,0,1,chat,0,10.170228793263869,0.3599912830084142,0.3391691048940023,0.3391691048940023,0.75,-1.675,0.04559608251551004,1.8491416350685652,1.7387143928812618,0.3136952226263042,0,,
chatseattle.com,chatseattle,.com,1,11,0,0,1,chat,0,4.411874926672312,0.0755111246166075,0.6700485944747925,0.6700485944747925,0.75,-1.675,0.3439588288580701,1.8603084055946946,1.5129464159432997,0.2807110090711375,0,,
chatdirect.com,chatdirect,.com,1,10,0,0,1,chat,0,1.624528957866332,0.1244960667515282,0.1639105876286824,0.1639105876286824,0.75,-1.675,-0.17475345948870322,1.779911792957047,1.4174361160080073,0.2674116495592817,0,,
mychat.com,mychat,.com,1,6,0,0,1,chat,0,4.92306923954895,0.0789027417044156,0.1522678136825561,0.1522678136825561,0.75,-1.675,-0.4147303182459586,1.6015433192012367,1.09090195636875,0.2250687106021955,0,,
primechatworld.ai,primechatworld,.ai,0,14,0,0,1,chat,0,1.850009913757304,0.2344163088840606,0.3067913651466369,0.3067913651466369,0.75,-1.675,-0.33779086678133013,1.7202865099198088,0.8571296410980271,0.1978146434148188,1,0.9726696728102175,2.644996316839945
localchatbot.co,localchatbot,.co,0,12,0,0,1,chat,0,5.32413768953835,0.344236336772197,0.3099936246871948,0.3099936246871948,0.75,-1.675,-0.2538291225875136,1.8986321547282157,0.7924362945330354,0.19072678911600066,0,,
prochatpro.com,prochatpro,.com,1,10,0,0,1,chat,0,6.653595248214168,0.1321923919917811,0.4517129063606262,0.4517129063606262,0.75,-1.675,0.7449644063523075,1.5777604575417143,1.7001261649361972,0.3079093155056967,1,1.7449627869329016,5.725688401030102
instantchat.co,instantchat,.co,0,11,0,0,1,chat,0,2.02909647748045,0.2840416966575527,0.2319224675496419,0.2319224675496419,0.75,-1.675,-0.28748533772853513,1.7721981270245184,0.9861704147471985,0.21254027785193833,1,1.0287445075348107,2.797551324331407
chatboston.com,chatboston,.com,1,10,0,0,1,chat,0,5.918160519455748,0.1198287276207694,0.6352742513020834,0.6352742513020834,0.75,-1.675,0.2934712213077207,1.7055999377226194,1.4191099916380883,0.26764125378733195,0,,
globalchatassist.com,globalchatassist,.com,1,16,0,0,1,chat,0,4.253186880459605,0.4055508759051246,0.2330722411473592,0.2330722411473592,0.75,-1.675,-0.3160245123304592,1.864365624126787,1.2116851769455619,0.24015674100751913,0,,
chatexpert.net,chatexpert,.net,0,10,0,0,1,chat,0,5.437047072841307,0.065981908027969,0.2920775612195333,0.2920775612195333,0.75,-1.675,0.3260505545059854,1.7459908838285232,1.0062727400046865,0.2149049287252901,0,,
quickchatconnect.net,quickchatconnect,.net,0,16,0,0,1,chat,0,10.361280085681717,0.3713800328006967,0.2921233574549357,0.2921233574549357,0.75,-1.675,0.13473283813705209,1.832316321658849,0.8650535348941091,0.19869629559738086,0,,
trustedchatbot.ai,trustedchatbot,.ai,0,14,0,0,1,chat,0,2.8655695619704167,0.4584002320011309,0.1784059405326843,0.1784059405326843,0.75,-1.675,-0.05482326418033164,1.8452368335335274,1.0345289757464475,0.21826093412256703,0,,
prochatassist.com,prochatassist,.com,1,13,0,0,1,chat,0,2.112259655823767,0.4149149465707337,0.2822300791740417,0.2822300791740417,0.75,-1.675,-0.014266884147401907,1.9468980671784015,1.3402906666845325,0.2569662845606565,0,,
bestchat.com,bestchat,.com,1,8,0,0,1,chat,0,1.9470031460325532,0.1969156323146259,0.1986651619275411,0.1986651619275411,0.75,-1.675,-0.22917569340028662,1.7837646445059705,1.4175504721512868,0.2674273317220504,0,,
chatsecure.ai,chatsecure,.ai,0,10,0,0,1,chat,0,2.0350366509368167,0.6956565783068329,0.1312389969825744,0.1312389969825744,0.75,-1.675,0.15612527051872818,1.830083549569809,1.3419430978833677,0.2571872010577344,1,1.3742248856796815,3.952012274117186
chat-instant.com,chat-instant,.com,1,12,1,0,2,chat,0,3.170023415172121,0.1080913887785154,0.0835499167442321,0.0835499167442321,0.75,-1.675,-0.159244218119273,1.681195561669805,1.303838356365112,0.2521245672391943,0,,
directchatguide.io,directchatguide,.io,0,15,0,0,1,chat,0,4.07426835134347,0.3451671901080712,0.2548029025395711,0.2548029025395711,0.75,-1.675,-0.42896201731853684,1.8952330850634995,0.7039621466209587,0.18135018988190502,1,0.763184893313192,2.145097258506618
localchat2.io,localchat2,.io,0,10,0,1,1,chat,0,3.9196974887920906,0.3230237280684123,0.2418923377990722,0.2418923377990722,0.75,-1.675,-0.44727815101186674,1.7391592921542909,0.5566094993880175,0.16653678523116316,1,0.5035722156304372,1.654621390569618
freechatapp2.com,freechatapp2,.com,1,12,0,1,1,chat,0,5.453785471119553,0.1009406708394824,0.3134015202522278,0.3134015202522278,0.75,-1.675,0.06040577120274181,1.7551396668729804,1.745297015887322,0.314688096690805,1,1.6482543114194301,5.197897991291238
bostonchat.com,bostonchat,.com,1,10,0,0,1,chat,0,3.3461188940651194,0.3029973357038641,0.5341809988021851,0.5341809988021851,0.75,-1.675,0.5526819397436522,1.798220176412063,1.8498013727305573,0.3306738231648906,0,,
chatsf360.com,chatsf360,.com,1,9,0,1,1,chat,0,7.941645108424167,0.2994948794085336,0.422473947207133,0.422473947207133,0.75,-1.675,0.05599706475070338,1.6749692523728121,1.172060497623806,0.23513174096566383,0,,
chathelp.com,chathelp,.com,1,8,0,0,1,chat,0,2.832630825254758,0.0,0.4315290848414103,0.4315290848414103,0.75,-1.675,-0.04152341413845889,1.818301602314315,1.1770301982850515,0.2357579597390301,0,,
elitechatai24.com,elitechatai24,.com,1,13,0,1,1,chat,0,16.981109154042343,0.4524872215092446,0.6009936332702637,0.6009936332702637,0.75,-1.675,0.10003914886089,1.8773973018340009,0.9974603367648129,0.21386597417936287,0,,
quickchatworld.com,quickchatworld,.com,1,14,0,0,1,chat,0,4.832676276184654,0.0652940627567104,0.2097474535306294,0.2097474535306294,0.75,-1.675,0.45710060959738863,1.8234347058797833,2.2251140754484546,0.39116444795649835,0,,
online-chat-site.com,online-chat-site,.com,1,16,1,0,3,chat,0,1.985171813177268,0.5201326989222815,0.3560151656468709,0.3560151656468709,0.75,-1.675,0.07678387547734972,1.672888194865702,1.3758009951398646,0.26174098897308035,1,1.4623947112692206,4.316283414582251
chatlocal.com,chatlocal,.com,1,9,0,0,1,chat,0,1.7462392947769318,0.134725521919899,0.4575975735982259,0.4575975735982259,0.75,-1.675,-0.143824530791808,1.7900952564536272,0.8798887944787739,0.2003548785938715,0,,
seattlechat360.com,seattlechat360,.com,1,14,0,1,1,chat,0,4.434804125385265,0.7854397387335561,0.5864371856053671,0.5864371856053671,0.75,-1.675,0.38720104852096104,1.8593623122383593,1.3863106039142987,0.263165038274189,0,,
modernchatcentral.net,modernchatcentral,.net,0,17,0,0,1,chat,0,2.9035157456492184,0.3124581211595381,0.3380610545476278,0.3380610545476278,0.75,-1.675,0.1500647534615647,1.6497608987227275,0.5726743524819291,0.16810353071607703,0,,
onlinechatbot.com,onlinechatbot,.com,1,13,0,0,1,chat,0,5.095716559115584,0.2712972500923704,0.2268862724304199,0.2268862724304199,0.75,-1.675,0.5375145971985972,1.714018718894583,2.14319761085439,0.3775966783028095,1,2.1808495777427157,8.853825077081657
trustedchatsolutions.com,trustedchatsolutions,.com,1,20,0,0,1,chat,0,4.41029938427027,0.4572368853844434,0.4653314749399821,0.4653314749399821,0.75,-1.675,0.06413205302766714,1.8701234883265216,1.5380158515116706,0.28426788527122104,1,1.4211578270339147,4.141913284246424
onlinechatassist.com,onlinechatassist,.com,1,16,0,0,1,chat,0,3.178160760943872,0.2132200331025665,0.1925260821978251,0.1925260821978251,0.75,-1.675,-0.42856416110217505,1.821607634735783,1.2020003956940675,0.23892181588479874,0,,
chattrue2.com,chattrue2,.com,1,9,0,1,1,chat,0,1.997554673323292,0.3616135034438957,0.1159952084223429,0.1159952084223429,0.75,-1.675,-0.47885571973598273,1.8329577265701404,1.7422536288930268,0.31422884345087415,1,1.6847186772159914,5.390934126406629
quickchatsite.com,quickchatsite,.com,1,13,0,0,1,chat,0,1.3378872160132262,0.242863955198776,0.4322210947672526,0.4322210947672526,0.75,-1.675,0.5778247762809373,1.9487595846098649,1.7866996898552912,0.32097161963762083,0,,
topchat.com,topchat,.com,1,7,0,0,1,chat,0,2.539814454009889,0.0,0.2324012915293375,0.2324012915293375,0.75,-1.675,0.6032830022741539,1.8374842222804963,2.350049787242793,0.4121789054686995,0,,
chat-modern.com,chat-modern,.com,1,11,1,0,2,chat,0,5.550229490782914,0.0836073393547576,0.4716560244560241,0.4716560244560241,0.75,-1.675,-0.06283172464891022,1.8526310408346545,1.099917390855047,0.2261713049180785,1,1.156480648862799,3.1787265126482565
expertchatlive360.org,expertchatlive360,.org,0,17,0,1,1,chat,0,3.7752108916492295,0.6322027465204697,0.4780965050061544,0.4780965050061544,0.75,-1.675,-0.1341155623975957,2.016859642177466,2.353446243784197,0.4127550686669324,1,2.2250355876675236,9.253812119636109
globalchatpro.com,globalchatpro,.com,1,13,0,0,1,chat,0,1.5723270709603654,0.3457400997252188,0.288032591342926,0.288032591342926,0.75,-1.675,0.5115055022847708,1.7828956353527607,1.9891947298244332,0.3526151534750449,0,,
chatsolutions.com,chatsolutions,.com,1,13,0,0,1,chat,0,3.6836663814483743,0.2715677532419459,0.3440318504969279,0.3440318504969279,0.75,-1.675,-0.38746598871522075,1.7361693789105204,1.0140440766092935,0.21582418241994678,0,,
