domain,sld,tld,is_com,length,has_hyphen,has_digit,token_count,cluster_keyword,exact_match,age_years,true_distance,embedding_distance,S_k,slope_k,alpha_i,gamma_k,log_price_latent,price_latent,sale_prob,sold,log_price_obs,price_obs
prochathelp.com,prochathelp,.com,1,11,0,0,1,chat,0,1.431738388601548,0.5694141424438215,,0.75,-1.675,0.18259194085334407,1.7816499450108196,1.2577003945874985,3.517323723431113,0.24608368295657657,0,,
modernchatplus.com,modernchatplus,.com,1,14,0,0,1,chat,0,4.72144197576169,0.5782308004712496,,0.75,-1.675,-0.9364896271626828,1.8119893673110223,-0.09278675450174712,0.9113878289272325,0.1125503881669818,0,,
easychatportal.com,easychatportal,.com,1,14,0,0,1,chat,0,12.357626161908232,0.05504309182869077,,0.75,-1.675,0.17228381256269923,1.8008746410594552,1.840449133957259,6.299366885340931,0.32922648987016856,0,,
chat-sf.net,chat-sf,.net,0,7,1,0,2,chat,0,1.8324945943948692,0.5685871023672492,,0.75,-1.675,-0.3482797387607449,1.6814842416277767,-0.092773580186393,0.9113998359169925,0.11255130929151125,0,,
expertchatsite.io,expertchatsite,.io,0,14,0,0,1,chat,0,2.3636838661496786,0.11601601014035523,,0.75,-1.675,-0.15665901668074472,1.7724270971230385,1.5794403743453436,4.852239613511095,0.2902043590115515,1,1.6747114572612452,5.337254900723637
chattrusted.com,chattrusted,.com,1,11,0,0,1,chat,0,3.524684113483589,0.15858444297040225,,0.75,-1.675,0.22815938177793868,1.8009892076109226,2.086549676588094,8.057067661302588,0.3683236259922538,0,,
chat-bot2.com,chat-bot2,.com,1,9,1,1,2,chat,0,2.4544792178716057,0.18392136714839172,,0.75,-1.675,0.15653825442228778,1.8082497467286445,1.468867916573199,4.344314230006767,0.2745233714342652,0,,
simplechat24.com,simplechat24,.com,1,12,0,1,1,chat,0,1.30944311183457,0.029541492451110457,,0.75,-1.675,-0.0027934215230965643,1.6615595113104729,1.936132088817729,6.931887126915968,0.34418317067137544,0,,
chatai1.com,chatai1,.com,1,7,0,1,1,chat,0,3.4595474471149337,0.388384260796629,,0.75,-1.675,0.3391641930723724,1.860295511964321,1.5121364733677325,4.536412372633673,0.28059654712541904,1,1.5746544428766331,4.829072609318542
simplechatconnect.com,simplechatconnect,.com,1,17,0,0,1,chat,0,1.755261365015704,0.5607997405059413,,0.75,-1.675,-0.5950616044165883,1.8103594922316877,-0.019864348808885046,0.9803316474431647,0.11775069452375919,0,,
trustedchatworld.com,trustedchatworld,.com,1,16,0,0,1,chat,0,4.4112383647866205,0.5313546658893094,,0.75,-1.675,0.07154503002549481,1.7155691022926614,1.2766316836440106,3.5845454852035177,0.2485505265860556,0,,
prochat.com,prochat,.com,1,7,0,0,1,chat,0,1.912374109511035,0.19717004550227477,,0.75,-1.675,-0.27655954580046893,1.9439251387218923,1.9899315410631306,7.315032965787761,0.35273290072920416,0,,
chatassist.com,chatassist,.com,1,10,0,0,1,chat,0,8.4145356341327,0.36010715297708396,,0.75,-1.675,0.32131101403799517,1.7722732334704945,1.8696747903683322,6.486186685872703,0.33376003278360294,1,1.8738622403404515,6.513404214378105
chattoday2.com,chattoday2,.com,1,10,0,1,1,chat,0,2.0751802649796405,0.6587154989897471,,0.75,-1.675,0.24047347437264185,1.7774682094196055,0.5657357215922149,1.7607427227451948,0.1674253935378743,0,,
miamichat.com,miamichat,.com,1,9,0,0,1,chat,0,2.7367281205212572,0.1637503435934585,,0.75,-1.675,0.25317187660240176,1.8513367396153062,2.0559559909805922,7.8143047077739345,0.3633552489696492,1,1.9726524100661043,7.189721309016639
chat-boston.com,chat-boston,.com,1,11,1,0,2,chat,0,5.409249347300461,0.33910925546881043,,0.75,-1.675,0.575883641447497,1.9507200910055886,1.9987229629808527,7.3796260233151525,0.3541392042524512,0,,
chatpro24.com,chatpro24,.com,1,9,0,1,1,chat,0,1.5864223873017878,0.23224668026611942,,0.75,-1.675,0.39422163635224217,1.8544831676835618,2.080343683718915,8.007220392732844,0.3673134792135442,0,,
instantchatpro.com,instantchatpro,.com,1,14,0,0,1,chat,0,3.805608732440791,0.5310691465214148,,0.75,-1.675,-0.05509746682069384,1.8660887869355096,0.9206969242334746,2.51103978474488,0.2049706632025878,0,,
localchat.com,localchat,.com,1,9,0,0,1,chat,0,7.273849473435396,0.34535213332224063,,0.75,-1.675,-0.0004437487206239277,1.7198702507607682,1.301133758749671,3.6734591239860874,0.25176775376575755,0,,
chat-network.com,chat-network,.com,1,12,1,0,2,chat,0,1.2655541117351643,0.42377157393789655,,0.75,-1.675,0.21032843324910425,1.8069567761629737,1.040817406412101,2.83153057991316,0.21901293159479293,0,,
chateasy.com,chateasy,.com,1,8,0,0,1,chat,0,3.7090668242156144,0.20997233889180872,,0.75,-1.675,0.0476611361617403,1.757419061906274,1.7502280978229852,5.755915438061663,0.3154329766750788,0,,
online-chat24.com,online-chat24,.com,1,13,1,1,2,chat,0,3.880366766239457,0.3764163740931004,,0.75,-1.675,0.24681066266840118,1.856330387843942,1.1223545099222079,3.072078934938293,0.2289319483743164,0,,
modern-chat.org,modern-chat,.org,0,11,1,0,2,chat,0,5.307355682922537,0.357839188464802,,0.75,-1.675,-0.78061214867056,1.863757263640794,0.3516519445507005,1.4214137068253452,0.14756305837633363,0,,
easychatapp.com,easychatapp,.com,1,11,0,0,1,chat,0,1.580639597188369,0.026701099005861047,,0.75,-1.675,0.6582812315776606,1.9306583613215953,2.57170461493785,13.088115634004597,0.4502138308882676,1,2.6634701068195237,14.345984924015744
chatmarket101.com,chatmarket101,.com,1,13,0,1,1,chat,0,1.503395222786014,0.3821316150380875,,0.75,-1.675,0.021360004244712297,1.6273326466488696,0.32868983909802785,1.3891469296981969,0.14555263709303448,0,,
pro-chat.com,pro-chat,.com,1,8,1,0,2,chat,0,4.541080318532193,0.6172502438691371,,0.75,-1.675,-0.567862865812396,1.7495537470146945,0.47008562613250904,1.6001312003977761,0.15829888445842927,0,,
quickchatpro.com,quickchatpro,.com,1,12,0,0,1,chat,0,3.9677167525145873,0.19184292951073986,,0.75,-1.675,-0.3198276730542325,1.9040199155401634,1.6065127838400992,4.98539572713138,0.294123395058778,0,,
simple-chat-group.com,simple-chat-group,.com,1,17,1,0,3,chat,0,3.8585663794731735,0.41997979281463843,,0.75,-1.675,-0.7452644679092278,1.6878776122453987,0.6576713490017863,1.93029212004909,0.17658906022919163,0,,
chattop.org,chattop,.org,0,7,0,0,1,chat,0,4.087235913009792,0.26490468611808343,,0.75,-1.675,-0.38158227806501277,1.8644520826314939,0.4162593556318851,1.5162790733956555,0.15334299488378544,0,,
freechatcentral.net,freechatcentral,.net,0,15,0,0,1,chat,0,2.2077748807897546,0.3536008384517739,,0.75,-1.675,-0.04978695002392501,1.89072004006518,0.936142640039419,2.550125669312686,0.2067381828422427,0,,
sfchat.com,sfchat,.com,1,6,0,0,1,chat,0,3.816570399961775,0.34369398103227256,,0.75,-1.675,0.5301501143730409,1.7977328123706833,2.041920071804668,7.705389906231234,0.3610854816535996,1,2.1975734720089304,9.003140599891827
chatelite.org,chatelite,.org,0,9,0,0,1,chat,0,3.9584141741183365,0.18885576538247995,,0.75,-1.675,0.14373610489693026,1.686282825027478,1.5424731800880087,4.676140920295412,0.2849031329218761,0,,
chataustin.net,chataustin,.net,0,10,0,0,1,chat,0,2.162768576168416,0.4351028786521605,,0.75,-1.675,0.08150121418760149,1.790278425743981,0.6506593340222283,1.9168042267082053,0.17587648361441902,0,,
instantchatteam.com,instantchatteam,.com,1,15,0,0,1,chat,0,10.170228793263867,0.3599912830084142,,0.75,-1.675,-0.39728658242549914,1.9166945069966979,1.2441309730651127,3.4699180364670466,0.24432569503944104,0,,
chatseattle.com,chatseattle,.com,1,11,0,0,1,chat,0,4.411874926672312,0.0755111246166075,,0.75,-1.675,-0.288569856978729,1.9231213900204334,1.5913607071643179,4.910426036389566,0.29192615658493704,0,,
chatdirect.com,chatdirect,.com,1,10,0,0,1,chat,0,1.624528957866332,0.12449606675152826,,0.75,-1.675,-0.26142469268026824,1.8166304301422154,1.1035049649433368,3.014713994880213,0.22661112978163694,0,,
mychat.com,mychat,.com,1,6,0,0,1,chat,0,4.92306923954895,0.07890274170441568,,0.75,-1.675,-0.24714501426513685,1.7218209849028192,1.414771844084138,4.115547372367436,0.26704645151055223,0,,
primechatworld.ai,primechatworld,.ai,0,14,0,0,1,chat,0,1.850009913757304,0.23441630888406062,,0.75,-1.675,-0.12303790668701163,1.9390717755239528,1.4052076606352588,4.076373155620061,0.2657380809003801,0,,
localchatbot.co,localchatbot,.co,0,12,0,0,1,chat,0,5.32413768953835,0.34423633677219706,,0.75,-1.675,-0.0966038716007683,1.8656738303287768,0.6129182204700533,1.8458100275585518,0.17207997161023508,1,0.7863070507695092,2.195274401462328
prochatpro.com,prochatpro,.com,1,10,0,0,1,chat,0,6.653595248214168,0.1321923919917811,,0.75,-1.675,-0.11867743076939685,1.7270792025058503,1.7828963912523874,5.947056499907993,0.3203916492503389,0,,
instantchat.co,instantchat,.co,0,11,0,0,1,chat,0,2.02909647748045,0.2840416966575527,,0.75,-1.675,-0.2349634805939688,1.8274015176912406,1.0550422625510683,2.8720965334628414,0.22072087211321134,0,,
chatboston.com,chatboston,.com,1,10,0,0,1,chat,0,5.918160519455748,0.11982872762076943,,0.75,-1.675,0.047268608034279236,1.8237398784782526,1.8419691307946486,6.308949183770956,0.32946150199979246,0,,
globalchatassist.com,globalchatassist,.com,1,16,0,0,1,chat,0,4.253186880459605,0.4055508759051246,,0.75,-1.675,-0.11004517417837123,1.7490563918760356,0.755803846176464,2.129322483325532,0.18680018962144804,0,,
chatexpert.net,chatexpert,.net,0,10,0,0,1,chat,0,5.437047072841307,0.065981908027969,,0.75,-1.675,-0.5584485361777796,1.8278485451771769,0.6542004394145758,1.9236038645032116,0.176236055573252,0,,
quickchatconnect.net,quickchatconnect,.net,0,16,0,0,1,chat,0,10.361280085681717,0.37138003280069676,,0.75,-1.675,0.012033637790277288,1.8884949470499106,1.0453069843307103,2.8442715364382622,0.21955095413939643,1,1.0527972132471348,2.8656557677630903
trustedchatbot.ai,trustedchatbot,.ai,0,14,0,0,1,chat,0,2.8655695619704167,0.4584002320011309,,0.75,-1.675,-0.04086739922355176,1.7763000640988609,0.5441758942642003,1.723187708189788,0.1653322198949242,0,,
prochatassist.com,prochatassist,.com,1,13,0,0,1,chat,0,2.112259655823767,0.4149149465707337,,0.75,-1.675,-0.5528696083943115,1.8966615273270444,0.7740565278741318,2.16854519977613,0.18874884382905197,0,,
bestchat.com,bestchat,.com,1,8,0,0,1,chat,0,1.9470031460325534,0.1969156323146259,,0.75,-1.675,-0.20695550634378831,1.659571634454387,1.5837063402498865,4.872983316769804,0.290819854000574,0,,
chatsecure.ai,chatsecure,.ai,0,10,0,0,1,chat,0,2.0350366509368167,0.6956565783068329,,0.75,-1.675,0.20897539635397552,1.9774613594496693,0.8257363189257615,2.2835615760535806,0.19435065308319927,0,,
chat-instant.com,chat-instant,.com,1,12,1,0,2,chat,0,3.170023415172121,0.10809138877851543,,0.75,-1.675,-0.39775747853124654,1.8045881015983747,1.2481881757467934,3.4840247948680045,0.24485043449074834,1,1.2376517880720244,3.4475084718510733
directchatguide.io,directchatguide,.io,0,15,0,0,1,chat,0,4.07426835134347,0.3451671901080712,,0.75,-1.675,-0.43476267440497274,1.8858416795842898,0.6560181797073846,1.927103656648059,0.17642085742091523,0,,
localchat2.io,localchat2,.io,0,10,0,1,1,chat,0,3.9196974887920906,0.3230237280684123,,0.75,-1.675,-0.11370926769710854,1.8174889189227765,1.1960903787233754,3.307161864162507,0.23817036187150506,0,,
freechatapp2.com,freechatapp2,.com,1,12,0,1,1,chat,0,5.453785471119553,0.10094067083948245,,0.75,-1.675,0.2180262944341874,1.7341181906514418,2.2304843746542145,9.304371790037978,0.39206008719799207,0,,
bostonchat.com,bostonchat,.com,1,10,0,0,1,chat,0,3.3461188940651194,0.3029973357038641,,0.75,-1.675,0.6336146567529435,1.7970898701072398,2.256832949810462,9.552787051889782,0.3964648406288939,0,,
chatsf360.com,chatsf360,.com,1,9,0,1,1,chat,0,7.941645108424167,0.2994948794085336,,0.75,-1.675,0.23062737419878931,1.6472423185678995,1.5550693373602307,4.735414854942171,0.28670291469901293,0,,
chathelp.com,chathelp,.com,1,8,0,0,1,chat,0,2.832630825254758,0.0,,0.75,-1.675,0.37968970905463784,1.8550709544570247,2.53047111458942,12.559421669895181,0.4430802572733304,0,,
elitechatai24.com,elitechatai24,.com,1,13,0,1,1,chat,0,16.981109154042343,0.4524872215092446,,0.75,-1.675,0.12134416997558227,1.8155011662915856,1.6709136017558235,5.3170232206318735,0.3035688542311454,0,,
quickchatworld.com,quickchatworld,.com,1,14,0,0,1,chat,0,4.832676276184654,0.06529406275671049,,0.75,-1.675,-0.23979059287495558,1.7846754273225405,1.7685495964990001,5.862344427298953,0.31820888658013885,1,1.988046330045949,7.30125557577376
online-chat-site.com,online-chat-site,.com,1,16,1,0,3,chat,0,1.985171813177268,0.5201326989222815,,0.75,-1.675,0.22809887680891935,1.860215965686051,1.674114358156534,5.334068981850109,0.30404274369944223,0,,
chatlocal.com,chatlocal,.com,1,9,0,0,1,chat,0,1.7462392947769318,0.13472552191989906,,0.75,-1.675,-0.029962817124842344,1.8030018609274554,1.6696009627091464,5.310048467008827,0.30337463137050363,1,1.8004248508144747,6.052218208118097
seattlechat360.com,seattlechat360,.com,1,14,0,1,1,chat,0,4.434804125385265,0.7854397387335561,,0.75,-1.675,0.13196184323980456,1.848546389782606,0.4439137558587531,1.5587960427984555,0.15587313331171387,0,,
modernchatcentral.net,modernchatcentral,.net,0,17,0,0,1,chat,0,2.9035157456492184,0.31245812115953814,,0.75,-1.675,-0.3311104392228364,1.8769853263104115,0.7022485219845899,2.0182857691392875,0.18117217189086848,1,0.6664764997200993,1.947363681635539
onlinechatbot.com,onlinechatbot,.com,1,13,0,0,1,chat,0,5.0957165591155835,0.27129725009237043,,0.75,-1.675,0.16325603029393207,1.7560617488403683,1.5429660075810856,4.678446019063803,0.28497342190997754,0,,
trustedchatsolutions.com,trustedchatsolutions,.com,1,20,0,0,1,chat,0,4.41029938427027,0.4572368853844434,,0.75,-1.675,-0.04217786886806376,1.7331671774086541,1.5189027276480012,4.567210970336637,0.28155363524730387,1,1.7167427217894482,5.566367694789464
onlinechatassist.com,onlinechatassist,.com,1,16,0,0,1,chat,0,3.178160760943872,0.2132200331025665,,0.75,-1.675,0.08094021151442927,1.6621951940198025,1.7715505526834723,5.879963489858218,0.31866480491350924,0,,
chattrue2.com,chattrue2,.com,1,9,0,1,1,chat,0,1.9975546733232918,0.3616135034438957,,0.75,-1.675,-0.029775611188796233,1.8098048639062287,1.143274350500771,3.1370232806801113,0.23152717381945723,0,,
quickchatsite.com,quickchatsite,.com,1,13,0,0,1,chat,0,1.3378872160132262,0.24286395519877604,,0.75,-1.675,-0.09702109036958897,1.836167783076055,1.7388476365403402,5.690781793711418,0.31371530324380625,0,,
topchat.com,topchat,.com,1,7,0,0,1,chat,0,2.5398144540098895,0.0,,0.75,-1.675,0.16964177286644297,1.694110768120877,2.075551885388292,7.968943188983798,0.3665343161320221,1,2.0802562330471934,8.006520186548075
chat-modern.com,chat-modern,.com,1,11,1,0,2,chat,0,5.550229490782914,0.08360733935475764,,0.75,-1.675,-0.1421318951120473,1.913630387842268,2.149192224629875,8.577926560069205,0.3785833707453079,0,,
expertchatlive360.org,expertchatlive360,.org,0,17,0,1,1,chat,0,3.7752108916492295,0.6322027465204697,,0.75,-1.675,-0.5560408456321564,1.7342131622917822,-0.21416332832697477,0.807216532929554,0.1043392289439421,0,,
globalchatpro.com,globalchatpro,.com,1,13,0,0,1,chat,0,1.5723270709603654,0.34574009972521885,,0.75,-1.675,-0.6558895264888558,1.6317199926619599,0.21782220955120557,1.2433659893695779,0.13616381663246696,0,,
chatsolutions.com,chatsolutions,.com,1,13,0,0,1,chat,0,3.6836663814483743,0.27156775324194593,,0.75,-1.675,0.0645457992994422,1.919585831991386,1.6973856564793786,5.4596553031862385,0.3075006623300928,0,,
truechatpro.com,truechatpro,.com,1,11,0,0,1,chat,0,4.183676593796099,0.22681259738321705,,0.75,-1.675,-0.15652623515509959,1.6421588000012128,1.2480212007973397,3.4834430985696923,0.24482882371959092,0,,
seattlechat.co,seattlechat,.co,0,11,0,0,1,chat,0,1.9536228844188739,0.18018612248757754,,0.75,-1.675,-0.6051847121012176,1.877134301870674,0.5014822613274749,1.6511669185763285,0.16124923118704487,0,,
simplechatbot.net,simplechatbot,.net,0,13,0,0,1,chat,0,3.640915145204609,0.2909571418654074,,0.75,-1.675,0.03728723846882316,1.8576895616700682,1.4187817607024091,4.132083506270615,0.2675962207445799,0,,
instantchatexperts.com,instantchatexperts,.com,1,18,0,0,1,chat,0,3.438121446424649,0.3419790218195669,,0.75,-1.675,-0.03285609424067575,1.8255643280975902,1.7717602089773297,5.881196390449687,0.3186966698036292,0,,
chatconnect.org,chatconnect,.org,0,11,0,0,1,chat,0,1.6723299292481475,0.7565959407635894,,0.75,-1.675,-0.17486475762795634,1.7581780041426749,-0.09895617331378787,0.9057824045948802,0.11211975621534477,0,,
truechatteam.com,truechatteam,.com,1,12,0,0,1,chat,0,4.115138192579324,0.2186774552832903,,0.75,-1.675,0.0863832613632984,1.8402237835620463,2.0240860103510956,7.569189621145337,0.35821044784149614,0,,
bestchatconnect.net,bestchatconnect,.net,0,15,0,0,1,chat,0,4.648156622907933,0.3270564250018401,,0.75,-1.675,0.4602829035377313,1.883878789896364,1.504299089848461,4.500997729415604,0.27949043169011456,0,,
instantchatzone.io,instantchatzone,.io,0,15,0,0,1,chat,0,6.3587431881948,0.43551244160365665,,0.75,-1.675,0.4496067515397986,1.7211351602819622,1.2986619469807161,3.664390237398407,0.25144194455306185,1,1.2769970451564947,3.5858553794414583
chatmiami.com,chatmiami,.com,1,9,0,0,1,chat,0,6.248123828361916,0.23658639311948318,,0.75,-1.675,0.050317625088004726,1.8781098938383587,1.741258288568198,5.7045168369359525,0.3140787234097608,0,,
onlinechat.com,onlinechat,.com,1,10,0,0,1,chat,0,1.4526629353103517,0.0945807757043091,,0.75,-1.675,-0.029648651501998732,1.8744699609549795,1.8998046927131291,6.6845887658836505,0.3384662286747527,0,,
chatguide2.com,chatguide2,.com,1,10,0,1,1,chat,0,1.8913766989497833,0.403796637709778,,0.75,-1.675,0.05520732266408833,1.8234440872737245,1.4426149847315444,4.2317473155668575,0.2708785974161527,1,1.3436035666413022,3.832830509418419
directchat24.com,directchat24,.com,1,12,0,1,1,chat,0,4.5223020184999685,0.22627704135531995,,0.75,-1.675,0.10815242647102188,1.756962009753511,1.3517896924801283,3.864335317514334,0.2585061821090206,0,,
quickchatlive.com,quickchatlive,.com,1,13,0,0,1,chat,0,4.518913417323527,0.45234016081935524,,0.75,-1.675,-0.09390436197031932,1.8748365891879022,1.5638667602881764,4.7772580886021085,0.2879639450102213,0,,
primechatsite.com,primechatsite,.com,1,13,0,0,1,chat,0,4.52233571637103,0.2653258319940472,,0.75,-1.675,0.06109007098358582,1.840665036493002,1.800508601906067,6.052725109226047,0.3230820007301768,1,1.7165157529445625,5.565104446108038
boston-chat.com,boston-chat,.com,1,11,1,0,2,chat,0,30.0,0.4620285288414991,,0.75,-1.675,-0.550770349864629,1.7187232269444346,0.7353661944352237,2.0862458242523743,0.18463670095583393,0,,
local-chat-experts.net,local-chat-experts,.net,0,18,1,0,3,chat,0,4.676426764354781,0.5461113273026705,,0.75,-1.675,0.028472109171367527,1.7706115352985403,0.4187091734165168,1.5199982346096894,0.1535657673006791,0,,
online-chat-help.com,online-chat-help,.com,1,16,1,0,3,chat,0,6.562288403412285,0.29816629552668195,,0.75,-1.675,0.16688475825861163,1.865524395073656,1.3446419500711622,3.8368125241801363,0.25754828236518745,0,,
fastchatgroup1.com,fastchatgroup1,.com,1,14,0,1,1,chat,0,5.884966557897983,0.1765112580313164,,0.75,-1.675,-0.1714446797022421,1.8091664493680677,1.7542008624897614,5.778827818150741,0.3160337859601066,0,,
chatapp24.com,chatapp24,.com,1,9,0,1,1,chat,0,4.907844045549889,0.5848878700063161,,0.75,-1.675,-0.03341542550013454,1.886878631555626,0.7228278212566568,2.060251002508213,0.18331903532225088,0,,
